workspace,name,version,license,direct,homepage,repository,path
"client","es-set-tostringtag","2.1.0","MIT","false","https://github.com/es-shims/es-set-tostringtag#readme","git+https://github.com/es-shims/es-set-tostringtag.git","node_modules/es-set-tostringtag"
"server","es-set-tostringtag","2.1.0","MIT","false","https://github.com/es-shims/es-set-tostringtag#readme","git+https://github.com/es-shims/es-set-tostringtag.git","server/node_modules/es-set-tostringtag"
"client","es-to-primitive","1.3.0","MIT","false","","git://github.com/ljharb/es-to-primitive.git","node_modules/es-to-primitive"
"server","es-to-primitive","1.3.0","MIT","false","","git://github.com/ljharb/es-to-primitive.git","server/node_modules/es-to-primitive"
"client","es6-error","4.1.1","MIT","false","https://github.com/bjyoungblood/es6-error","https://github.com/bjyoungblood/es6-error.git","node_modules/es6-error"
"client","escalade","3.2.0","MIT","false","","lukeed/escalade","node_modules/escalade"
"server","escalade","3.2.0","MIT","false","","lukeed/escalade","server/node_modules/escalade"
"client","escape-html","1.0.3","MIT","false","","component/escape-html","node_modules/escape-html"
"server","escape-html","1.0.3","MIT","false","","component/escape-html","server/node_modules/escape-html"
"client","escape-string-regexp","4.0.0","MIT","false","","sindresorhus/escape-string-regexp","node_modules/escape-string-regexp"
"server","escape-string-regexp","1.0.5","MIT","false","","sindresorhus/escape-string-regexp","server/node_modules/escape-string-regexp"
"client","eslint","7.32.0","MIT","true","https://eslint.org","eslint/eslint","node_modules/eslint"
"server","eslint","5.16.0","MIT","true","https://eslint.org","eslint/eslint","server/node_modules/eslint"
"client","eslint-plugin-cypress","2.15.2","MIT","false","https://github.com/cypress-io/eslint-plugin-cypress#readme","git+https://github.com/cypress-io/eslint-plugin-cypress.git","node_modules/eslint-plugin-cypress"
"client","eslint-plugin-vue","9.33.0","MIT","true","https://eslint.vuejs.org","git+https://github.com/vuejs/eslint-plugin-vue.git","node_modules/eslint-plugin-vue"
"client","eslint-utils","2.1.0","MIT","false","https://github.com/mysticatea/eslint-utils#readme","git+https://github.com/mysticatea/eslint-utils.git","node_modules/eslint-utils"
"server","eslint-utils","1.4.3","MIT","false","https://github.com/mysticatea/eslint-utils#readme","git+https://github.com/mysticatea/eslint-utils.git","server/node_modules/eslint-utils"
"client","eslint-webpack-plugin","3.2.0","MIT","false","https://github.com/webpack-contrib/eslint-webpack-plugin","webpack-contrib/eslint-webpack-plugin","node_modules/eslint-webpack-plugin"
"client","esm","3.2.25","MIT","false","","standard-things/esm","node_modules/esm"
"client","estree-walker","2.0.2","MIT","false","","https://github.com/Rich-Harris/estree-walker","node_modules/estree-walker"
"client","etag","1.8.1","MIT","false","","jshttp/etag","node_modules/etag"
"server","etag","1.8.1","MIT","false","","jshttp/etag","server/node_modules/etag"
"client","eventemitter3","4.0.7","MIT","false","","git://github.com/primus/eventemitter3.git","node_modules/eventemitter3"
"client","events","3.3.0","MIT","false","","git://github.com/Gozala/events.git","node_modules/events"
"client","execa","1.0.0","MIT","false","","sindresorhus/execa","node_modules/execa"
"server","execa","5.1.1","MIT","false","","sindresorhus/execa","server/node_modules/execa"
"client","exit","0.1.2","MIT","false","https://github.com/cowboy/node-exit","git://github.com/cowboy/node-exit.git","node_modules/exit"
"server","exit","0.1.2","MIT","false","https://github.com/cowboy/node-exit","git://github.com/cowboy/node-exit.git","server/node_modules/exit"
"client","exit-hook","1.1.1","MIT","false","","sindresorhus/exit-hook","node_modules/exit-hook"
"client","expand-brackets","2.1.4","MIT","false","https://github.com/jonschlinkert/expand-brackets","jonschlinkert/expand-brackets","node_modules/expand-brackets"
"client","expect","27.5.1","MIT","false","","https://github.com/facebook/jest.git","node_modules/expect"
"server","expect","29.7.0","MIT","false","","https://github.com/jestjs/jest.git","server/node_modules/expect"
"client","express","4.22.2","MIT","false","http://expressjs.com/","expressjs/express","node_modules/express"
"server","express","4.22.2","MIT","true","http://expressjs.com/","expressjs/express","server/node_modules/express"
"server","exsolve","1.0.8","MIT","false","","unjs/exsolve","server/node_modules/exsolve"
"server","extend","3.0.2","MIT","false","","https://github.com/justmoon/node-extend.git","server/node_modules/extend"
"client","extend-shallow","2.0.1","MIT","false","https://github.com/jonschlinkert/extend-shallow","jonschlinkert/extend-shallow","node_modules/extend-shallow"
"server","extendable-error","0.1.7","MIT","false","https://github.com/vilic/extendable-error#readme","git+https://github.com/vilic/extendable-error.git","server/node_modules/extendable-error"
"server","external-editor","3.1.0","MIT","false","https://github.com/mrkmg/node-external-editor#readme","git+https://github.com/mrkmg/node-external-editor.git","server/node_modules/external-editor"
"client","extglob","2.0.4","MIT","false","https://github.com/micromatch/extglob","micromatch/extglob","node_modules/extglob"
"client","extract-files","5.0.1","MIT","false","https://github.com/jaydenseric/extract-files#readme","github:jaydenseric/extract-files","node_modules/extract-files"
"client","extract-from-css","0.4.4","MIT","false","","https://github.com/rubennorte/extract-from-css.git","node_modules/extract-from-css"
"client","extract-stack","2.0.0","MIT","false","","sindresorhus/extract-stack","node_modules/extract-stack"
"server","extsprintf","1.3.0","MIT","false","","git://github.com/davepacheco/node-extsprintf.git","server/node_modules/extsprintf"
"server","faker","4.1.0","MIT","true","","http://github.com/Marak/Faker.js.git","server/node_modules/faker"
"server","fast-check","3.23.2","MIT","false","https://fast-check.dev/","git+https://github.com/dubzzz/fast-check.git","server/node_modules/fast-check"
"client","fast-deep-equal","2.0.1","MIT","false","https://github.com/epoberezkin/fast-deep-equal#readme","git+https://github.com/epoberezkin/fast-deep-equal.git","node_modules/fast-deep-equal"
"server","fast-deep-equal","3.1.3","MIT","false","https://github.com/epoberezkin/fast-deep-equal#readme","git+https://github.com/epoberezkin/fast-deep-equal.git","server/node_modules/fast-deep-equal"
"client","fast-glob","3.3.3","MIT","false","","mrmlnc/fast-glob","node_modules/fast-glob"
"client","fast-json-stable-stringify","2.1.0","MIT","false","https://github.com/epoberezkin/fast-json-stable-stringify","git://github.com/epoberezkin/fast-json-stable-stringify.git","node_modules/fast-json-stable-stringify"
"server","fast-json-stable-stringify","2.1.0","MIT","false","https://github.com/epoberezkin/fast-json-stable-stringify","git://github.com/epoberezkin/fast-json-stable-stringify.git","server/node_modules/fast-json-stable-stringify"
"client","fast-levenshtein","2.0.6","MIT","false","","https://github.com/hiddentao/fast-levenshtein.git","node_modules/fast-levenshtein"
"server","fast-levenshtein","2.0.6","MIT","false","","https://github.com/hiddentao/fast-levenshtein.git","server/node_modules/fast-levenshtein"
"server","fast-xml-builder","1.2.0","MIT","false","","git+https://github.com/NaturalIntelligence/fast-xml-builder.git","server/node_modules/fast-xml-builder"
"server","fast-xml-parser","5.7.3","MIT","false","","git+https://github.com/NaturalIntelligence/fast-xml-parser.git","server/node_modules/fast-xml-parser"
"client","fastest-levenshtein","1.0.16","MIT","false","https://github.com/ka-weihe/fastest-levenshtein#README","git+https://github.com/ka-weihe/fastest-levenshtein.git","node_modules/fastest-levenshtein"
"server","fecha","4.2.3","MIT","false","https://github.com/taylorhakes/fecha","https://taylorhakes@github.com/taylorhakes/fecha.git","server/node_modules/fecha"
"client","figures","1.7.0","MIT","false","","sindresorhus/figures","node_modules/figures"
"server","figures","2.0.0","MIT","false","","sindresorhus/figures","server/node_modules/figures"
"client","file-entry-cache","6.0.1","MIT","false","","royriojas/file-entry-cache","node_modules/file-entry-cache"
"server","file-entry-cache","5.0.1","MIT","false","","royriojas/file-entry-cache","server/node_modules/file-entry-cache"
"client","file-saver","2.0.5","MIT","true","https://github.com/eligrey/FileSaver.js#readme","https://github.com/eligrey/FileSaver.js","node_modules/file-saver"
"client","file-uri-to-path","1.0.0","MIT","false","https://github.com/TooTallNate/file-uri-to-path","git://github.com/TooTallNate/file-uri-to-path.git","node_modules/file-uri-to-path"
"client","fill-range","7.1.1","MIT","false","https://github.com/jonschlinkert/fill-range","jonschlinkert/fill-range","node_modules/fill-range"
"server","fill-range","7.1.1","MIT","false","https://github.com/jonschlinkert/fill-range","jonschlinkert/fill-range","server/node_modules/fill-range"
"client","filter-obj","1.1.0","MIT","false","","sindresorhus/filter-obj","node_modules/filter-obj"
"client","finalhandler","1.3.2","MIT","false","","pillarjs/finalhandler","node_modules/finalhandler"
"server","finalhandler","1.3.2","MIT","false","","pillarjs/finalhandler","server/node_modules/finalhandler"
"client","find-babel-config","1.2.2","MIT","false","","https://github.com/tleunen/find-babel-config.git","node_modules/find-babel-config"
"client","find-cache-dir","3.3.2","MIT","false","","avajs/find-cache-dir","node_modules/find-cache-dir"
"client","find-parent-dir","0.3.1","MIT","false","https://github.com/thlorenz/find-parent-dir","git://github.com/thlorenz/find-parent-dir.git","node_modules/find-parent-dir"
"server","find-up","4.1.0","MIT","false","","sindresorhus/find-up","server/node_modules/find-up"
"client","flat-cache","3.2.0","MIT","false","","jaredwray/flat-cache","node_modules/flat-cache"
"server","flat-cache","2.0.1","MIT","false","","royriojas/flat-cache","server/node_modules/flat-cache"
"client","flatpickr","4.6.13","MIT","false","https://flatpickr.js.org","git+https://github.com/chmln/flatpickr.git","node_modules/flatpickr"
"server","fn.name","1.1.0","MIT","false","https://github.com/3rd-Eden/fn.name","https://github.com/3rd-Eden/fn.name","server/node_modules/fn.name"
"client","follow-redirects","1.16.0","MIT","false","https://github.com/follow-redirects/follow-redirects","git+ssh://git@github.com/follow-redirects/follow-redirects.git","node_modules/follow-redirects"
"server","follow-redirects","1.16.0","MIT","false","https://github.com/follow-redirects/follow-redirects","git+ssh://git@github.com/follow-redirects/follow-redirects.git","server/node_modules/follow-redirects"
"client","for-each","0.3.5","MIT","false","https://github.com/Raynos/for-each","https://github.com/Raynos/for-each.git","node_modules/for-each"
"server","for-each","0.3.5","MIT","false","https://github.com/Raynos/for-each","https://github.com/Raynos/for-each.git","server/node_modules/for-each"
"client","for-in","1.0.2","MIT","false","https://github.com/jonschlinkert/for-in","jonschlinkert/for-in","node_modules/for-in"
"client","form-data","4.0.5","MIT","false","","git://github.com/form-data/form-data.git","node_modules/form-data"
"server","form-data","4.0.5","MIT","false","","git://github.com/form-data/form-data.git","server/node_modules/form-data"
"client","forwarded","0.2.0","MIT","false","","jshttp/forwarded","node_modules/forwarded"
"server","forwarded","0.2.0","MIT","false","","jshttp/forwarded","server/node_modules/forwarded"
"client","fraction.js","5.3.4","MIT","false","https://raw.org/article/rational-numbers-in-javascript/","git+ssh://git@github.com/rawify/Fraction.js.git","node_modules/fraction.js"
"client","fragment-cache","0.2.1","MIT","false","https://github.com/jonschlinkert/fragment-cache","jonschlinkert/fragment-cache","node_modules/fragment-cache"
"client","fresh","0.5.2","MIT","false","","jshttp/fresh","node_modules/fresh"
"server","fresh","0.5.2","MIT","false","","jshttp/fresh","server/node_modules/fresh"
"client","fromentries","1.3.2","MIT","false","https://github.com/feross/fromentries","git://github.com/feross/fromentries.git","node_modules/fromentries"
"client","fs-capacitor","2.0.4","MIT","false","https://github.com/mike-marcacci/fs-capacitor#readme","github:mike-marcacci/fs-capacitor","node_modules/fs-capacitor"
"client","fs-extra","9.1.0","MIT","false","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra","node_modules/fs-extra"
"client","function-bind","1.1.2","MIT","false","https://github.com/Raynos/function-bind","https://github.com/Raynos/function-bind.git","node_modules/function-bind"
"server","function-bind","1.1.2","MIT","false","https://github.com/Raynos/function-bind","https://github.com/Raynos/function-bind.git","server/node_modules/function-bind"
"client","function.prototype.name","1.1.8","MIT","false","","git://github.com/es-shims/Function.prototype.name.git","node_modules/function.prototype.name"
"server","function.prototype.name","1.1.8","MIT","false","","git://github.com/es-shims/Function.prototype.name.git","server/node_modules/function.prototype.name"
